Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
2707,10800.0,1767.95,3702.97,2706.19,7624.0,8541.13,2531.0,234.56,7269.870710508078,9479.702728190005,16364.46928810979,3631.397262819282,214.7,1036.25,765.94,986.18,288.39339357541115,610.4930009528457,1264.813605471743,6060.07,3246.354276068364,1409.68,2983.21,926.7592864899755,5329.077965585056,1449.0927479249692,3354.19,2245.28,6581.53,4918.04,1804.28,1515.0557239316358,3131.99,1752.0,0.0,0.0,0.0,412.85,803.8,111.68001037284597,4162.35,1494.83,119.61
2708,10837.0,1750.71,3769.18,2716.25,7576.0,8411.83,2556.0,229.09,7303.159694558173,9523.110607846273,16439.40274687581,3648.0255537993153,211.58,1049.65,776.65,999.98,288.7612660929821,611.2717413894266,1266.4269925175913,6134.03,3281.7945123156173,1408.57,2986.58,929.6809201802025,5345.878027854806,1453.6610519649926,3356.06,2235.57,6669.88,4887.5,1810.25,1531.5954876843828,3216.05,1803.79,0.0,0.0,0.0,420.43,806.27,112.19139692042823,4210.35,1513.95,120.57
2709,10926.0,1756.86,3886.2,2757.06,7724.0,8374.68,2645.0,231.22,7397.375586727211,9645.96542681062,16651.48259468157,3695.0876470002563,211.74,1070.16,785.54,1061.65,290.2607464635156,614.4459551254896,1273.0032984109948,6384.78,3360.7680129797063,1398.28,2995.21,926.7027542613049,5328.752892334056,1449.0043534046392,3379.9,2225.3,6737.19,4854.29,1821.99,1568.4519870202942,3337.54,1853.44,0.0,0.0,0.0,432.11,810.54,113.63874478034495,4242.19,1538.13,119.05
2710,10622.0,1756.54,4039.02,2780.24,7650.0,8357.74,2616.0,234.52,7451.6415421213105,9716.726674965104,16773.635188008033,3722.1942146036617,214.92,1100.04,789.2,1094.76,294.7965079754494,624.047598986665,1292.8958930378853,6479.07,3414.678353111878,1407.29,2995.88,931.3263688785271,5355.33973439454,1456.2338967269322,3361.51,2285.11,6860.83,4799.4,1813.93,1593.6116468881219,3447.22,1869.15,0.0,0.0,0.0,441.49,807.3,114.47238030188807,4376.02,1551.6,125.4
2711,10313.0,1749.61,4371.56,2894.0,7118.0,8407.63,2533.0,237.25,7727.172630700905,10076.011305479064,17393.85530147758,3859.825663735668,218.99,1127.53,782.18,1215.41,297.17301775381503,629.0783750679099,1303.3186071782754,6931.24,3520.085442835336,1409.17,3025.9,931.2469831957133,5354.883248552711,1456.1097682515756,3416.54,2338.1,7003.75,4816.74,1830.28,1642.8045571646642,3557.91,1917.12,0.0,0.0,0.0,462.54,807.31,118.70509860678624,4493.78,1573.69,128.28
2712,10064.0,1765.08,4749.2,3000.14,6551.0,8365.58,2408.0,241.91,7996.630555691577,10427.37670500045,18000.404731796054,3994.423486753583,222.65,1155.14,768.64,1326.49,302.54982114468805,640.4604001446014,1326.8997787107105,7361.46,3637.3968520062162,1428.44,3005.0,939.2926018675655,5401.1473969768995,1468.6900011555347,3471.72,2407.06,7189.11,4835.75,1839.4,1697.5531479937833,3707.35,2006.79,0.0,0.0,0.0,471.83,802.07,122.84452075833929,4616.0,1577.1,133.18
2713,9904.0,1808.75,5171.35,3109.75,6154.0,8714.86,2341.0,265.74,8455.111999049774,11025.22334663948,19032.445850238324,4223.441075203658,239.88,1114.16,768.53,1454.08,327.0426667348427,692.3087126902848,1434.3186205748725,7851.9,3806.491368968149,1455.66,3024.26,962.5610266256731,5534.946163797939,1505.072809576388,3663.7,2510.97,7171.15,5039.21,1855.57,1776.468631031851,3815.0,2105.48,0.0,0.0,0.0,465.81,816.08,129.88772886876555,4595.4,1564.74,139.51
2714,9858.0,1862.46,5513.45,3485.99,5984.0,9011.15,2270.0,268.59,8865.400650602794,11560.227971116594,19956.005058505198,4428.385722164418,242.05,1099.96,758.45,1583.75,321.9324376320645,681.4909922777821,1411.9065700901535,8354.6,3916.3915552069857,1455.29,3102.16,945.8250813124495,5438.710648597735,1478.904270089815,3810.88,2465.6,7418.63,5183.69,1910.06,1827.7584447930142,3974.99,2237.07,0.0,0.0,0.0,492.83,845.23,136.19059761099382,4587.09,1617.93,131.95
2715,9837.0,1809.7,5532.58,3553.57,5913.0,8950.47,2246.0,259.03,9066.310133175208,11822.208169376247,20408.252036225727,4528.742685051439,239.0,1111.54,761.96,1518.6,325.58050676464245,689.2135016072082,1427.9059916281492,8026.63,3928.9094993681933,1432.06,3115.13,948.0791535790142,5451.67207992483,1482.4287664961569,3793.99,2517.32,7430.66,5261.93,1858.88,1833.6005006318069,4221.78,2317.72,0.0,0.0,0.0,502.33,839.14,139.27697617137983,4545.37,1621.91,130.9
2716,9847.0,1818.67,5326.26,3454.37,5912.0,9045.15,2221.0,250.84,8982.91705640481,11713.465991027764,20220.534331469633,4487.086732314292,234.13,1127.34,756.57,1391.92,338.03085889011237,715.5693509481545,1482.5097901617335,7650.56,3965.8156168761543,1429.56,3201.61,951.5697179960744,5471.743624061022,1487.8866579429034,3685.31,2528.47,7293.33,5126.39,1802.68,1850.8243831238458,4165.07,2206.18,0.0,0.0,0.0,514.99,828.52,137.99588878350102,4496.99,1583.75,129.1
