BA,Month,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
SCL,5,5,3465.4922580645166,1014.6529032258062,2450.8393548387103
SCL,5,6,3300.5967741935488,997.1087096774195,2303.488064516129
SCL,5,7,3089.676129032258,944.9858064516129,2144.6903225806454
SCL,5,8,2918.753548387097,916.1767741935482,2002.5767741935483
SCL,5,9,2788.3345161290326,900.6064516129034,1887.7280645161288
SCL,5,10,2723.628064516129,890.5377419354837,1833.090322580645
SCL,5,11,2712.0699999999993,874.913548387097,1837.156451612903
SCL,5,12,2779.029032258064,868.7945161290321,1910.2345161290325
SCL,5,13,2942.7799999999997,867.6358064516128,2075.144193548387
SCL,5,14,3232.1316129032252,894.211935483871,2337.919677419355
SCL,5,15,3434.9464516129037,950.2877419354841,2484.6587096774188
SCL,5,16,3503.4303225806457,929.1658064516128,2574.264516129032
SCL,5,17,3518.179032258064,909.9080645161293,2608.2709677419352
SCL,5,18,3508.315806451613,886.4983870967741,2621.8174193548384
SCL,5,19,3503.0258064516124,880.5312903225807,2622.4945161290325
SCL,5,20,3486.104516129032,867.3606451612904,2618.7438709677417
SCL,5,21,3476.741290322581,873.2141935483875,2603.527096774194
SCL,5,22,3477.3403225806446,894.2064516129035,2583.1338709677416
SCL,5,23,3502.970967741936,935.0403225806449,2567.9306451612906
SCL,6,0,3519.902,997.1800000000002,2522.7219999999998
SCL,6,1,3584.529,1058.8123333333335,2525.7166666666667
SCL,6,2,3564.329333333333,1072.6796666666667,2491.6496666666667
SCL,6,3,3509.7120000000004,1030.4373333333335,2479.2746666666667
SCL,6,4,3465.734,1009.4683333333335,2456.2656666666667
SCL,6,5,3384.0749999999994,993.9793333333333,2390.0956666666666
SCL,6,6,3223.0033333333336,977.4066666666666,2245.596666666667
SCL,6,7,3018.8443333333335,937.2143333333336,2081.6299999999997
SCL,6,8,2843.017999999999,906.7033333333334,1936.3146666666667
SCL,6,9,2713.7580000000003,890.4920000000001,1823.2660000000003
SCL,6,10,2643.3380000000006,878.0143333333336,1765.3236666666667
SCL,6,11,2623.7199999999993,866.6606666666664,1757.0593333333336
SCL,6,12,2658.7996666666663,859.381333333333,1799.4183333333335
SCL,6,13,2850.038333333333,864.7416666666666,1985.2966666666664
SCL,6,14,3090.7286666666673,891.664,2199.0646666666667
SCL,6,15,3313.8936666666664,954.6093333333331,2359.2843333333335
SCL,6,16,3392.6140000000005,932.3679999999998,2460.2459999999996
SCL,6,17,3402.454,885.5240000000001,2516.93
SCL,6,18,3413.995333333333,859.8403333333333,2554.1549999999997
SCL,6,19,3426.099333333333,852.4933333333335,2573.6059999999993
SCL,6,20,3447.575666666667,862.1790000000001,2585.396666666667
SCL,6,21,3439.1370000000006,853.3373333333333,2585.799666666667
SCL,6,22,3463.8823333333335,885.6366666666664,2578.2456666666662
SCL,6,23,3524.987,956.1926666666669,2568.794333333333
SCL,7,0,3664.052258064516,967.924193548387,2696.128064516129
SCL,7,1,3741.251612903226,1022.46935483871,2718.782258064516
SCL,7,2,3715.785161290323,1043.3893548387098,2672.395806451613
SCL,7,3,3658.4600000000005,1028.211290322581,2630.248709677419
SCL,7,4,3546.8890322580646,986.211290322581,2560.6777419354835
SCL,7,5,3491.9858064516125,983.3648387096774,2508.620967741936
SCL,7,6,3337.643225806451,956.8396774193548,2380.8035483870967
SCL,7,7,3136.5377419354836,918.9016129032258,2217.6361290322575
SCL,7,8,2956.104516129033,892.3235483870969,2063.7809677419355
SCL,7,9,2830.8416129032253,877.11,1953.7316129032256
SCL,7,10,2750.2012903225805,865.9280645161293,1884.2732258064518
SCL,7,11,2716.9893548387086,855.2048387096775,1861.784516129032
SCL,7,12,2733.9470967741936,854.6012903225808,1879.345806451613
SCL,7,13,2881.1629032258065,873.5699999999997,2007.5929032258064
SCL,7,14,3085.5574193548387,863.2448387096775,2222.3125806451612
SCL,7,15,3295.2170967741936,912.2951612903223,2382.921935483871
SCL,7,16,3414.934193548388,903.0851612903227,2511.8490322580637
SCL,7,17,3451.7419354838707,868.3887096774196,2583.353225806451
SCL,7,18,3471.5206451612908,844.5022580645161,2627.0183870967744
SCL,7,19,3505.676129032258,849.1574193548385,2656.51870967742
